id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
5758,0,M,0,N,N,22,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.3,475.1
5760,0,M,1,Y,N,16,Y,N,Fiber optic,N,N,Y,Y,N,Y,Per_month,Y,Check_electron,91.55,1540.05
5761,0,F,0,Y,Y,48,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-2,N,Check_mailed,39.4,1978.65
5767,0,F,0,Y,N,65,Y,N,DSL,N,N,N,Y,Y,N,Year-2,Y,Credit_card_auto,59.8,3808.2
5771,0,F,0,N,N,12,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.4,266.6
5772,0,M,0,Y,Y,69,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,81.95,5601.4
5773,0,F,0,N,N,35,Y,N,DSL,Y,Y,Y,N,N,N,Per_month,N,Check_electron,60.55,1982.6
5776,0,M,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,Y,Bank_transfer_auto,82.3,5980.55
5777,0,M,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-2,N,Check_mailed,68.15,4808.7
5779,1,F,0,N,N,39,Y,N,Fiber optic,Y,N,Y,Y,Y,N,Year-1,Y,Check_electron,95.55,3692.85
5780,0,M,0,Y,Y,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.2,1068.15
5784,0,F,0,Y,N,18,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_electron,74.8,1438.05
5785,0,M,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,20.2,917.45
5787,1,F,0,N,N,36,Y,N,Fiber optic,N,N,Y,Y,N,Y,Per_month,Y,Check_electron,87.55,3078.1
5788,0,F,0,Y,N,4,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,25.15,99.95
5790,0,F,0,Y,Y,40,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,50.85,2036.55
5791,0,M,0,Y,N,63,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,102.4,6444.05
5794,0,M,1,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,109.75,7932.5
5795,0,M,0,N,N,39,Y,Y,Fiber optic,Y,Y,N,N,Y,Y,Per_month,Y,Check_electron,106.4,4040.65
5796,0,F,0,Y,Y,47,N,No_phone,DSL,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,60.0,2768.65
5797,0,M,0,Y,N,19,Y,Y,Fiber optic,Y,Y,N,Y,N,N,Per_month,Y,Credit_card_auto,88.8,1672.35
5798,1,F,0,N,N,5,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,85.2,474.8
5800,0,F,0,N,N,17,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,N,Bank_transfer_auto,80.05,1345.65
5802,0,F,0,N,N,42,Y,N,DSL,N,Y,N,N,N,N,Per_month,Y,Check_electron,49.55,2077.95
5804,0,F,0,Y,Y,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,23.9,1663.5
5809,0,F,0,N,N,6,Y,N,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_mailed,85.95,514.6
5810,1,F,0,Y,Y,17,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.45,1451.6
5811,0,M,0,Y,N,61,Y,Y,DSL,N,Y,Y,N,Y,Y,Year-2,N,Bank_transfer_auto,80.9,4932.5
5813,0,M,0,Y,Y,48,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,111.8,5443.65
5817,1,M,0,N,Y,1,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,44.4,44.4
5818,0,M,0,N,N,65,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Year-2,N,Credit_card_auto,105.1,6631.85
5819,0,F,0,Y,Y,70,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,115.15,8250
5821,0,F,0,Y,N,69,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_electron,26.3,1763.55
5822,0,F,1,N,N,35,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,70.55,2419
5828,0,F,0,Y,Y,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,24.45,1709.1
5834,0,F,0,Y,N,65,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,105.05,6914.95
5837,0,F,0,N,N,2,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,N,Check_electron,51.4,96.8
5842,0,F,0,N,N,13,Y,Y,DSL,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,78.75,995.35
5843,0,M,1,Y,N,35,Y,Y,Fiber optic,N,N,Y,N,N,N,Year-1,Y,Bank_transfer_auto,81.6,2815.25
5844,0,F,0,Y,N,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,70.4,154.8
5845,1,F,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,75.8,246.3
5846,0,F,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,76.1,257.6
5847,0,F,0,N,N,62,Y,Y,Fiber optic,N,N,N,N,Y,Y,Year-1,Y,Bank_transfer_auto,94.0,5757.2
5848,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,103.95,7517.7
5849,0,M,0,Y,N,63,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,19.95,1234.8
5850,1,M,1,N,N,20,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Credit_card_auto,71.3,1389.2
5851,0,F,1,N,N,35,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,110.8,3836.3
5853,0,M,0,Y,N,62,Y,Y,Fiber optic,Y,Y,N,N,N,Y,Year-1,N,Check_electron,96.1,6001.45
5856,0,F,0,N,N,11,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,44.65,472.25
5857,1,F,0,Y,Y,17,Y,Y,Fiber optic,N,N,Y,N,Y,N,Per_month,N,Check_electron,88.25,1460.65
5858,0,F,0,N,N,61,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.45,1336.35
5861,0,M,0,N,N,35,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.25,677.9
5862,0,F,0,N,N,17,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,70.5,1165.6
5865,0,F,0,Y,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.85,72
5866,0,M,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,19.65,68.35
5868,0,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,44.0,44
5869,0,F,0,Y,Y,44,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Year-1,N,Check_electron,94.4,4295.35
5871,1,M,0,N,N,24,Y,Y,DSL,Y,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,55.65,1400.55
5872,1,F,0,N,Y,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.65,69.65
5876,1,F,1,N,N,1,Y,N,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,86.0,86
5877,1,F,0,N,N,53,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-1,Y,Credit_card_auto,106.95,5785.5
5881,0,F,0,N,N,34,Y,N,DSL,Y,N,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,79.95,2727.3
5883,0,F,0,N,N,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.3,275.4
5886,0,F,0,Y,Y,47,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.75,948.9
5889,0,M,1,Y,N,59,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,50.25,2997.45
5892,0,M,0,N,N,10,Y,N,DSL,Y,N,N,N,N,N,Per_month,Y,Check_mailed,51.65,524.5
5894,1,M,0,N,N,45,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Credit_card_auto,100.85,4740
5895,0,F,0,Y,Y,39,Y,N,DSL,N,N,Y,N,Y,N,Per_month,Y,Check_mailed,59.85,2341.5
5896,0,M,1,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.45,1789.65
5898,0,F,0,Y,Y,33,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,24.15,800.3
5899,0,M,1,N,N,67,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,75.7,5060.85
5902,0,F,0,Y,N,9,Y,N,DSL,N,Y,N,N,N,N,Per_month,N,Check_mailed,50.85,466.6
5903,0,M,0,Y,N,52,Y,Y,Fiber optic,Y,N,Y,Y,N,N,Year-2,Y,Credit_card_auto,91.6,4627.8
5904,0,F,0,N,N,70,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Year-1,N,Check_electron,98.9,6838.6
5906,1,F,1,N,N,14,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,78.95,1101.85
5909,0,F,0,N,N,52,Y,Y,Fiber optic,N,Y,N,N,N,N,Year-1,Y,Check_mailed,80.2,4297.6
5910,0,M,0,N,N,6,Y,N,DSL,N,N,Y,N,Y,N,Per_month,N,Check_mailed,60.9,414.1
5912,1,F,1,N,N,47,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Bank_transfer_auto,85.2,3969.35
5915,0,M,0,N,N,69,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,19.1,1268.85
5916,0,F,0,N,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,112.75,8192.6
5917,0,M,0,N,N,4,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,19.95,59.25
5920,0,F,1,N,N,26,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,78.8,2006.1
5921,0,F,0,N,N,27,Y,N,DSL,N,Y,Y,Y,Y,Y,Year-1,N,Check_mailed,78.2,2078.95
5922,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-2,N,Bank_transfer_auto,105.25,7609.75
5924,0,M,0,Y,Y,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.65,1218.45
5925,0,M,0,N,N,20,Y,Y,DSL,N,Y,N,Y,Y,N,Year-1,Y,Check_electron,68.7,1416.2
5927,0,M,0,N,N,51,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,24.75,1234.6
5930,0,F,0,N,N,72,Y,Y,Fiber optic,Y,N,N,Y,N,N,Year-2,Y,Bank_transfer_auto,84.7,6185.15
5931,1,M,1,Y,N,13,Y,N,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,98.0,1237.85
5933,1,M,1,N,N,3,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,105.0,294.45
5937,1,F,1,Y,N,8,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,84.0,613.4
5940,0,M,0,Y,Y,56,Y,N,Fiber optic,N,Y,Y,Y,N,N,Year-1,Y,Check_mailed,85.85,4793.8
5941,0,F,0,N,N,36,N,No_phone,DSL,N,Y,N,Y,N,N,Per_month,Y,Bank_transfer_auto,34.85,1267.2
5942,1,F,0,Y,N,9,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,48.75,442.2
5944,1,M,0,N,N,12,Y,N,DSL,Y,N,N,Y,N,N,Per_month,N,Check_mailed,56.65,654.85
5946,1,F,0,N,N,42,Y,N,DSL,Y,Y,Y,Y,N,Y,Year-1,N,Credit_card_auto,73.9,3160.55
5947,1,F,0,Y,Y,33,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.5,740.3
5948,0,M,0,Y,N,70,Y,N,Fiber optic,Y,Y,N,Y,N,N,Year-2,N,Bank_transfer_auto,84.6,5706.2
5951,0,F,0,N,N,37,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Per_month,N,Credit_card_auto,100.3,3541.4
5952,0,F,0,N,Y,4,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,25.45,84.2
5955,0,M,0,Y,Y,72,Y,N,DSL,Y,Y,N,Y,Y,N,Year-2,N,Bank_transfer_auto,68.4,4855.35
5956,1,F,0,N,N,31,Y,Y,Fiber optic,N,N,Y,N,N,Y,Per_month,Y,Check_electron,89.9,2806.9
5958,0,M,0,Y,N,11,Y,N,DSL,N,N,N,N,Y,N,Per_month,Y,Bank_transfer_auto,55.05,608.15
5959,0,F,0,Y,Y,33,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.8,641.35
5961,0,F,0,N,N,1,N,No_phone,DSL,N,N,Y,Y,N,N,Per_month,N,Check_mailed,35.9,35.9
5965,0,M,0,Y,Y,36,Y,N,DSL,Y,N,Y,N,N,Y,Year-1,Y,Credit_card_auto,63.7,2188.5
5967,1,M,1,N,N,4,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,25.2,102.5
5968,1,F,0,N,N,12,Y,Y,DSL,N,N,N,Y,Y,Y,Year-1,N,Check_mailed,74.05,872.65
5969,0,F,0,N,N,31,Y,N,Fiber optic,Y,N,Y,Y,N,N,Per_month,N,Check_electron,87.6,2724.25
5970,0,M,0,Y,N,5,Y,Y,Fiber optic,Y,N,N,N,N,Y,Per_month,Y,Check_electron,89.15,413.25
5971,0,M,0,Y,Y,66,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.0,1374.2
5972,1,F,1,N,N,15,Y,Y,DSL,N,N,N,Y,N,N,Per_month,N,Credit_card_auto,55.0,757.1
5975,1,M,0,Y,Y,7,Y,N,Fiber optic,N,Y,N,Y,Y,N,Per_month,Y,Check_electron,89.75,608.8
5977,0,M,0,N,N,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.65,1125.6
5978,0,F,0,N,N,46,Y,Y,Fiber optic,Y,Y,N,N,N,N,Per_month,N,Check_mailed,84.25,3847.6
5979,0,M,0,N,N,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.65,978
5984,1,M,0,Y,N,14,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.15,1139.2
5986,0,M,1,N,N,11,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Credit_card_auto,79.15,827.7
5989,1,M,1,Y,N,3,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.6,279.55
5991,1,M,0,N,N,16,Y,N,Fiber optic,Y,N,N,N,Y,Y,Per_month,Y,Check_electron,94.25,1483.25
5994,1,F,0,N,N,42,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,105.2,4400.75
5995,0,M,0,Y,Y,72,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,111.95,8033.1
5996,0,M,0,N,N,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.85,1253.65
5999,0,M,0,N,N,35,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,Y,Check_electron,108.95,4025.5
6000,0,M,0,N,Y,52,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.65,928.4
6002,1,M,0,Y,N,6,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,82.85,460.25
6003,0,F,0,Y,N,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,93.2,6506.15
6005,0,M,1,N,N,60,Y,Y,DSL,Y,Y,N,N,N,Y,Year-1,Y,Check_electron,71.75,4374.55
6007,0,M,0,N,Y,39,N,No_phone,DSL,N,N,Y,Y,Y,Y,Year-1,N,Bank_transfer_auto,54.85,2191.7
6009,1,M,1,Y,N,53,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,103.85,5485.5
6014,0,F,0,N,N,54,Y,N,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Credit_card_auto,94.1,5060.9
6015,0,F,0,N,N,3,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,74.55,233.65
6016,1,M,0,N,N,68,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,N,Check_electron,108.45,7176.55
6021,0,F,0,Y,Y,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.45,254.5
6022,0,F,0,N,N,20,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,18.9,347.65
6023,0,F,1,N,N,51,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.6,967.9
6026,0,F,0,N,N,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.45,232.1
6027,0,M,0,Y,Y,35,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,25.45,809.25
6029,0,M,0,N,N,4,Y,N,Fiber optic,Y,Y,N,Y,N,Y,Per_month,Y,Check_mailed,94.9,360.55
6032,1,M,1,Y,N,68,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,105.3,7299.65
6034,0,F,0,N,N,7,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.25,129.15
6035,1,M,1,Y,N,66,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,110.85,7491.75
6036,0,F,0,Y,N,53,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-1,N,Check_electron,110.5,5835.5
6037,0,M,1,N,N,63,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,109.4,7031.45
6038,1,F,0,Y,Y,70,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,114.2,7723.9
6042,0,F,1,Y,N,37,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.6,727.8
6045,0,F,0,Y,Y,38,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.6,763.1
6047,0,M,0,Y,N,13,Y,Y,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,65.85,902.25
6048,1,M,1,Y,N,29,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.45,2653.65
6051,0,M,0,N,N,16,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.0,275.7
6053,0,F,0,N,Y,43,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_electron,25.1,1070.15
6054,1,F,0,Y,Y,36,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,97.35,3457.9
6055,0,F,0,N,N,6,Y,N,DSL,N,N,N,N,N,Y,Per_month,Y,Check_electron,55.0,340.4
6056,0,F,0,N,N,58,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-1,Y,Credit_card_auto,71.1,4299.2
6059,0,F,0,N,N,39,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,40.3,1630.4
6062,0,F,1,N,N,53,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Credit_card_auto,73.8,4003.85
6065,0,M,0,N,N,59,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,25.0,1510.5
6066,1,M,0,N,N,2,Y,N,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Check_electron,94.95,178.1
6071,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,105.55,7542.25
6073,0,F,0,Y,Y,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,24.9,1595.5
6074,1,M,0,Y,N,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,23.45,23.45
6076,0,F,0,Y,Y,65,Y,N,DSL,Y,Y,Y,N,N,N,Year-1,N,Bank_transfer_auto,61.35,3874.1
6078,0,F,0,Y,N,55,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,90.15,4916.95
6079,0,F,0,Y,N,25,Y,Y,DSL,N,Y,N,N,N,N,Per_month,N,Check_electron,54.1,1373
6081,0,M,0,N,N,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,Y,Credit_card_auto,49.8,49.8
6083,0,M,1,Y,Y,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,24.4,1548.65
6085,1,F,0,N,N,3,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,50.65,151.3
6086,0,M,0,Y,N,61,Y,Y,DSL,Y,N,Y,N,N,Y,Year-2,Y,Check_mailed,69.9,4226.7
6088,1,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,Y,Per_month,Y,Check_electron,55.4,55.4
6090,0,M,0,Y,Y,68,Y,N,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,103.25,7074.4
6093,0,F,0,Y,N,71,N,No_phone,DSL,N,N,Y,Y,N,Y,Year-2,Y,Check_electron,47.05,3263.6
6094,0,M,0,N,N,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.55,1252.85
6096,0,F,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.2,70.2
6097,0,M,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,81.0,5750
6098,0,M,0,Y,Y,21,Y,Y,DSL,Y,N,N,N,Y,Y,Year-1,Y,Bank_transfer_auto,75.9,1549.75
6101,0,F,1,N,N,69,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,110.25,7467.55
6102,0,F,0,Y,N,64,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,85.0,5484.4
6104,0,F,0,N,N,4,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,23.9,97.5
6106,1,M,0,N,N,2,Y,N,DSL,Y,N,Y,N,N,N,Per_month,Y,Check_mailed,55.1,113.35
6115,0,F,0,Y,Y,72,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,109.5,7854.9
6121,0,F,0,Y,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.5,159.35
6122,0,F,0,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.55,280.85
6124,0,F,0,Y,Y,57,Y,N,DSL,Y,N,Y,Y,N,N,Year-1,Y,Check_mailed,59.3,3274.35
6128,0,F,0,Y,N,14,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,78.1,1122.4
6129,0,M,0,Y,N,52,N,No_phone,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,39.9,2020.9
6131,1,F,1,N,N,47,Y,Y,Fiber optic,N,Y,N,Y,Y,N,Per_month,Y,Check_electron,95.05,4504.55
6135,0,M,0,Y,Y,71,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,114.0,8175.9
6136,0,F,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.25,890.35
6137,1,F,0,N,N,5,Y,N,DSL,Y,N,N,Y,N,N,Per_month,N,Credit_card_auto,53.85,259.8
6138,0,M,1,Y,N,67,Y,Y,Fiber optic,Y,Y,N,N,N,N,Per_month,N,Bank_transfer_auto,83.85,5588.8
6139,0,M,0,N,Y,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Bank_transfer_auto,20.2,50.6
6141,1,M,1,Y,N,52,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,104.2,5568.35
6143,0,M,0,Y,Y,50,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_mailed,20.35,938.95
6144,0,M,1,Y,N,23,Y,N,Fiber optic,Y,Y,N,N,N,Y,Per_month,Y,Check_electron,90.0,2024.1
6148,0,F,0,N,N,69,Y,Y,DSL,Y,Y,N,Y,N,N,Year-2,Y,Check_mailed,66.9,4577.9
6151,1,F,0,N,N,9,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,71.0,672.55
6152,1,F,0,N,N,16,Y,N,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Credit_card_auto,93.2,1573.7
6153,0,M,0,Y,Y,60,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,20.95,1270.55
6157,1,M,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.85,64.55
6160,0,F,0,N,N,36,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,89.65,3348.1
6161,0,M,0,N,N,7,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_mailed,74.35,533.6
